event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR39707,"31 March 2024",2024,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Israel)","Bedouin Ethnic Group (Israel)","Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,"Haaretz; N12; Times of Israel",National,"On 31 March 2024, an IDF officer was lightly wounded in a stabbing attack in Beersheba (Beer Sheva, HaDarom). The assailant was a 28-year-old resident of the Bedouin city of Rahat. Another IDF soldier present at the scene shot and killed the assailant.",1,,1712617347
ISR39719,"31 March 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Palestine)",,"Political militia","Civilians (Israel)","Police Forces of Israel (2022-)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,"Gan Yavne",31.7874,34.7066,1,"Arutz Sheva; Haaretz; N12",National,"On 31 March 2024, a Palestinian stabbed and seriously injured three Israeli civilians in Gan Yavne (Rehovot, HaMerkaz). The assailant, a Palestinian from the West Bank who was staying in Israel illegally, was shot dead after he carried out the stabbing attack by police forces responding to the scene.",1,,1715049481
ISR39657,"31 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,Ynet,National,"On 31 March 2024, Hezbollah forces in Lebanon fired five rockets toward Metulla (Zefat, HaZafo). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Metulla.",0,,1725317855
ISR39686,"31 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"News 0404; Times of Israel; Ynet",National,"On 31 March 2024, Hezbollah forces in Lebanon fired at least three rockets toward Margaliyyot, Kiryat Shmona (Zefat, HaZafon), and surrounding areas. As a result, an IDF soldier was lightly wounded near Margaliyyot. Other rockets fell near Kiryat Shmona, likely in open areas. In retaliation, Israeli military forces struck the launch sites as well as Khiyam and Rab el Thalathine (coded separately).",0,,1726520653
ISR39691,"31 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"Arutz Sheva; Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 31 March 2024, Hezbollah forces in Lebanon fired at least three rockets toward Margaliyyot (Zefat, HaZafon), Kiryat Shmona, and surrounding areas. As a result, an IDF soldier was lightly wounded near Margaliyyot. In retaliation, Israeli military forces struck the launch sites as well as Khiyam and Rab el Thalathine (coded separately).",0,,1726520653
ISR39690,"31 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Malkiyya,33.0983,35.5108,2,"Arutz Sheva; Haaretz; Jerusalem Post; N12; News 0404; Times of Israel",National,"On 31 March 2024, Hezbollah forces in Lebanon fired rockets toward Malkiyya (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Malkiyya. In retaliation, Israeli military forces struck the launch sites as well as Khiyam and Rab el Thalathine (coded separately).",0,,1727740324
ISR39656,"31 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Aramsha,33.0878,35.2284,2,"Srugim; Times of Israel; Ynet",National,"On 31 March 2024, Hezbollah forces in Lebanon fired several rockets toward Aramsha (Akko, HaZafon). Some of the rockets were intercepted, while others likely fell in open areas near Aramsha.",0,,1730758096
ISR39637,"30 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Adamit,33.0797,35.211,1,N12,National,"On 30 March 2024, Hezbollah forces in Lebanon fired two rockets toward Adamit (Akko, HaZafon). The two rockets hit chicken coops in Adamit, causing damage. No casualties occurred.",0,,1715049481
ISR39644,"30 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,1,"Haaretz; Jerusalem Post",National,"On 30 March 2024, Hezbollah forces in Lebanon fired a rocket toward Margaliyyot (Zefat, HaZafon). The rocket fell in an open area in Margaliyyot.",0,,1725317876
ISR39652,"30 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Menara,33.1969,35.5439,2,Ynet,National,"On 30 March 2024, Hezbollah forces in Lebanon fired a rocket toward the Ramim Ridge, near Menara (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the rocket likely fell in an open area near Menara.",0,,1727134522
ISR39591,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,2,"Haaretz; Ynet",National,"On 29 March 2024, Hezbollah forces in Lebanon fired a rocket toward Shlomi (Akko, HaZafon) and surrounding towns. The rocket fell in an open area near Shlomi.",0,,1712695431
ISR39588,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Mattat,33.0413,35.3586,2,Ynet,National,"On 29 March 2024, Hezbollah forces in Lebanon fired an anti-tank missile toward Mattat (Akko, HaZafon). The missile fell in an open area near Mattat.",0,,1715049481
ISR39590,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Haaretz; News 0404; Ynet",National,"On 29 March 2024, Hezbollah forces in Lebanon fire rockets toward Metulla (Zefat, HaZafon). At least one rocket fell in an in open area near Metulla.",0,,1725317855
ISR39589,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"Haaretz; News 0404; Ynet",National,"On 29 March 2024, Hezbollah forces in Lebanon fire rockets toward Margaliyyot (Zefat, HaZafon). At least one rocket fell in an open area near Margaliyyot.",0,,1725317876
ISR39580,"29 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"Haaretz; N12; Times of Israel",National,"Interception: On 29 March 2024, Israeli military forces intercepted a 'suspicious aerial target' -- likely armed -- over the area of Kiryat Shmona (Zefat, HaZafon). The aerial object was likely launched by Hezbollah forces in Lebanon.",0,,1725924058
ISR39614,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Biranit,33.0583,35.3415,2,"Haaretz; Ma'ariv; News 0404; Times of Israel; Ynet",National,"On 29 March 2024, Hezbollah forces in Lebanon fired two burkan missiles toward an IDF base in the area of Biranit (Akko, HaZafon). No interceptions or direct hits to populated areas were reported, as the missiles likely fell in open areas near Biranit. In retaliation, Israeli military forces struck the launch site in Aita ech Chaab (coded separately).",0,,1726520653
ISR39587,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Baram,33.0592,35.4338,2,"News 0404; Ynet",National,"On 29 March 2024, Hezbollah forces in Lebanon fired rockets toward Baram (Zefat, HaZafon) and surrounding towns. No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Baram.",0,,1726526034
ISR39592,"29 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Malkiyya,33.0983,35.5108,2,Ynet,National,"On 29 March 2024, Hezbollah forces in Lebanon fired rockets toward Malkiyya (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Malkiyya.",0,,1727740324
ISR39608,"28 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,1,"Haaretz; Ma'ariv; N12; News 0404; Now 14; Srugim; Times of Israel; Ynet",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward Shlomi (Akko, HaZafon) and surrounding areas several times throughout the day. One of the rockets hit a house in Shlomi, causing property damage. No casualties occurred. In retaliation, Israeli military forces attacked the launch sites.",0,,1712695431
ISR39612,"28 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,2,"Haaretz; N12; News 0404; Now 14; Srugim; Times of Israel; Ynet",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward Shlomi (Akko, HaZafon) and surrounding areas several times throughout the day. At least nine rockets were intercepted and one of the rockets fell in Shlomi. At least three other rockets fell in open areas near Shlomi. In retaliation, Israeli military forces attacked the launch sites.",0,,1712695431
ISR39577,"28 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",,,,"State forces only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,"Arutz Sheva; Haaretz; Jerusalem Post; Ma'ariv; Srugim; Times of Israel; Ynet",National,"Detonation: On 28 March 2024, Israeli military forces launched interceptor missiles at a 'suspicious aerial target' over Lebanese territory that was heading toward Israel. The interception was successful. One of the interceptor missiles exploded in the air over Israeli territory, and the shrapnel fell near Safed (Zefat, HaZafon), causing fires.",0,,1720481992
ISR39610,"28 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Goren,33.0566,35.2377,1,"Haaretz; Ma'ariv; N12; Times of Israel; Ynet",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward Goren (Akko, HaZafon) and surrounding towns. One of the rockets hit a house in Goren, causing property damage. No casualties occurred. In retaliation, Israeli military forces attacked the launch sites.",0,,1723505848
ISR39611,"28 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Goren,33.0566,35.2377,2,"Haaretz; Ma'ariv; N12; Times of Israel; Ynet",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward Goren (Akko, HaZafon) and surrounding towns. Some of the rockets were intercepted, while one rocket fell in Goren. The rest of the rockets likely fell in open areas near Goren. In retaliation, Israeli military forces attacked the launch sites.",0,,1723505848
ISR39613,"28 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Hanita,33.0875,35.1736,2,"Haaretz; News 0404; Now 14; Srugim; Times of Israel",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward northern Israel, including Shlomi, Hanita (Akko, HaZafon) and surrounding towns. One rocket fell in Shlomi, while at least nine rockets were intercepted, and at least three fell in open areas near Hanita and Shlomi. In retaliation, Israeli military forces attacked the launch sites.",0,,1725317876
ISR39586,"28 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,"Rosh HaNikra",33.0861,35.1135,2,"Times of Israel; Ynet",National,"On 28 March 2024, Hezbollah forces in Lebanon fired rockets toward Rosh HaNikra (Akko, HaZafon) and surrounding areas. No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Rosh HaNikra.",0,,1727740324
ISR39568,"27 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Kissufim,31.3749,34.3984,2,"Jerusalem Post; Times of Israel",National,"On 27 March 2024, Hamas militants in Gaza fired a rocket toward Kissufim (Beer Sheva, HaDarom). The rocket fell in an open area near Kissufim. Israeli military forces then carried out an airstrike on the militant who launched the rocket.",0,,1715641785
ISR39585,"27 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,"Haaretz; Ynet",National,"On 27 March 2024, Hezbollah forces in Lebanon fired four rockets toward Shetula (Akko, HaZafon). The rockets fell in open areas near Shetula.",0,,1725317876
ISR39582,"27 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)","Druze Group (Israel)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,1,"Arutz Sheva; Haaretz; Kan News; Ma'ariv; N12; News 0404; Now 14; Times of Israel; Walla!News; Ynet",National,"On 27 March 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Kiryat Shmona (Zefat, HaZafon) and surrounding towns. Some of the rockets were intercepted by the iron dome and at least three rockets fell in Kiryat Shmona. One of the rockets hit an industrial building, killing a Druze civilian and causing property damage. One other person was injured. Other buildings and cars were also damaged due to direct hits. Hezbollah forces stated that they launched the rockets in response to an Israeli strike in Lebanon that killed seven.",1,,1725924058
ISR39583,"27 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"Arutz Sheva; Haaretz; Kan News; Ma'ariv; N12; News 0404; Now 14; Times of Israel; Ynet",National,"On 27 March 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Kiryat Shmona (Zefat, HaZafon) and surrounding towns. Some of the rockets were intercepted by the iron dome and at least three rockets fell in Kiryat Shmona. The rest of the rockets likely fell in open areas near Kiryat Shmona. Hezbollah forces stated that they launched the rockets in response to an Israeli strike in Lebanon that killed seven.",0,,1725924058
ISR39584,"27 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Menara,33.1969,35.5439,2,"News 0404; Now 14; Ynet",National,"On 27 March 2024, Hezbollah forces in Lebanon fired rockets toward the Ramim Ridge, near Menara (Zefat, HaZafon), and surrounding areas. The rockets fell in open areas near Menara.",0,,1727134522
ISR39573,"27 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,"Rosh HaNikra",33.0861,35.1135,2,"Jerusalem Post; Now 14; Times of Israel; Walla!News",National,"Defusal: On 27 March 2024, Israeli military forces found a drone -- likely armed -- that crashed near Rosh HaNikra (Akko, HaZafon). Israeli troops safely defused and removed the drone. The drone was launched by Hezbollah forces in Lebanon, though it is unclear when the drone was launched.",0,,1727740324
ISR39578,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Hanita,33.0875,35.1736,2,"News 0404; Times of Israel",National,"On 26 March 2024, Hezbollah forces in Lebanon fired five projectiles toward Hanita (Akko, HaZafon). The projectiles fell in open areas near Hanita.",0,,1725317876
ISR39581,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,Ynet,National,"On 26 March 2024, Hezbollah forces in Lebanon fired rockets toward Shetula (Akko, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Shetula.",0,,1725317876
ISR39574,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Yehiam,"Mount Meron Base",32.9975,35.4123,1,"Arutz Sheva; Haaretz; Jerusalem Post; N12; Now 14; Times of Israel; Ynet",National,"On 26 March 2024, Hezbollah forces in Lebanon fired several projectiles, including anti-tank missiles, toward an IDF base on Mount Meron (Akko, HaZafon). At least one of the rockets fell in Mount Meron, but the IDF stated that the rockets 'didn't interfere with the base's ability to function' and didn't cause damage to the base. In response, Israeli military forces struck Hezbollah sites 'deep in Lebanon.'",0,,1725924058
ISR39607,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,1,"Haaretz; N12; Times of Israel",National,"On 26 March 2024, Hezbollah forces in Lebanon fired two rockets toward Shlomi (Akko, HaZafon) and Betzet. One rocket fell in an open area in Shlomi. In response, Israeli military forces attacked the launch sites and conducted airstrikes in Tayr Harfa and Ed Dhayra (coded separately).",0,,1726520653
ISR39575,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee","Ramot Naftali",33.1015,35.5532,2,"Arutz Sheva; Haaretz; Jerusalem Post; N12; News 0404; Now 14; Times of Israel; Walla!News; Ynet",National,"On 26 March 2024, Hezbollah forces in Lebanon fired at least 50 rockets toward the Golan Heights and northern Israel, causing sirens to sound in Ramot Naftali (Zefat, HaZafon) and other surrounding towns in the Upper Galilee. Hezbollah claimed it was targeting an IDF base in the Golan Heights in response to an earlier IDF strike in Lebanon. Some of the rockets were intercepted and the rest fell in open areas, some likely in the area of Ramot Naftali and surrounding areas.",0,,1726526034
ISR39606,"26 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Betzet,33.0714,35.1347,2,"Haaretz; N12; Times of Israel",National,"On 26 March 2024, Hezbollah forces in Lebanon fired two rockets toward Shlomi and Betzet (Akko, HaZafon). One of the rockets hit a home in Betzet, causing property damage. No casualties occurred. In response, Israeli military forces attacked the launch sites and conducted airstrikes in Tayr Harfa and Ed Dhayra (coded separately).",0,,1726526034
ISR39605,"26 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Avivim,33.0889,35.4723,1,"Arutz Sheva; Haaretz; Jerusalem Post; N12; Now 14; Times of Israel; Walla!News; Ynet",National,"On 26 March 2024, Hezbollah forces in Lebanon fired three anti-tank missiles at Avivim (Zefat, HaZafon). At least two of the missiles hit a vineyard in the town, causing a fire. No casualties occurred. In response, Israeli military forces attacked the launch sites.",0,,1727740324
ISR39627,"25 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Sderot,31.525,34.5969,2,"Haaretz; Jerusalem Post; Ma'ariv; News 0404; Rocket Alerts; Times of Israel; Walla!News; Ynet",Other-National,"Interception: On 25 March 2024, Hamas militants in Gaza fired three rockets toward Sderot (Ashqelon, HaDarom) and surrounding towns. The iron dome intercepted all three rockets.",0,,1712100225
ISR39572,"25 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,2,"Arutz Sheva; Ashdod Net; Calcalist; Haaretz; Jerusalem Post; Kan Ashdod; Ma'ariv; N12; Times of Israel",Subnational-National,"On 25 March 2024, Hamas militants in Gaza fired eight rockets toward Ashdod (Ashqelon, HaDarom). Two or three of the rockets were intercepted by the iron dome and the rest of the rockets fell in open areas near Ashdod. The rockets were launched by Hamas from a humanitarian shelter in Gaza. Israeli military forces struck the launch site.",0,,1715049481
ISR39609,"25 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","PIJ: Palestinian Islamic Jihad",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Ashqelon,31.6693,34.5715,2,"Calcalist; Haaretz; Ma'ariv; N12; Times of Israel; Walla!News",National,"Interception: On 25 March 2024, PIJ militants in Gaza fired a rocket toward Ashqelon (HaDarom) and surrounding towns. The iron dome intercepted the rocket over the area of Ashqelon.",0,,1715049481
ISR39597,"25 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,Ynet,National,"On 25 March 2024, Hezbollah forces in Lebanon fired rockets toward Metulla (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Metulla.",0,,1725317855
ISR39593,"25 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"Times of Israel",National,"On 25 March 2024, Hezbollah forces in Lebanon claimed to have shelled a group of IDF soldiers near Kiryat Shmona (Zefat, HaZafon). There were no casualties.",0,,1725924058
ISR39595,"25 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Menara,33.1969,35.5439,2,"Calcalist; News 0404; Times of Israel; Walla!News; Ynet",National,"On 25 March 2024, Hezbollah forces in Lebanon fired about 15 rockets toward IDF posts in the area of Menara (Zefat, HaZafon). The rockets fell in open areas near Menara.",0,,1727134522
ISR39600,"25 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,"Rosh HaNikra",33.0861,35.1135,2,"Haaretz; News 0404; Now 14; Times of Israel; Walla!News",National,"On 25 March 2024, Hezbollah forces in Lebanon fired at least five rockets toward Rosh HaNikra (Akko, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets fell in open areas near Rosh HaNikra.",0,,1727740324
ISR39624,"24 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,"Nir Oz",31.3102,34.4021,2,"Haaretz; News 0404; Times of Israel",National,"Interception: On 24 March 2024, Hamas militants in Gaza fired rockets toward Nir Oz (Beer Sheva, HaDarom). No direct hits to populated areas were reported, as the rockets were presumably intercepted by the iron dome over the area of Nir Oz or fell in open areas.",0,,1712100225
ISR39599,"24 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Netu'a,33.0646,35.3234,2,"Calcalist; Ma'ariv; Times of Israel; Ynet",National,"On 24 March 2024, Hezbollah forces in Lebanon fired two rockets toward Netu'a (Akko, HaZafon). The rockets fell in open areas near Netu'a.",0,,1716327789
ISR39633,"24 March 2024",2024,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Palestine)",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Yizreel,"Bet Shean Basin",Meirav,32.4524,35.4234,2,"Jerusalem Post",National,"On 24 March 2024, unidentified Palestinian gunmen in the West Bank shot at the Israeli town of Meirav (Yizreel, HaZafon). No casualties or damages were reported. IDF soldiers returned fire toward the sources of the shooting.",0,,1716327789
ISR39596,"24 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Calcalist; News 0404",National,"On 24 March 2024, Hezbollah forces in Lebanon fired two anti-tank missiles toward Metulla (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the missiles likely fell in open areas near Metulla. Hezbollah forces targeted a 'building that IDF soldiers were staying in,' in the area of Metulla.",0,,1725317855
ISR39617,"24 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,"Calcalist; Haaretz; N12; Now 14; Times of Israel; Ynet",National,"On 24 March 2024, Hezbollah forces in Lebanon fired three anti-tank missiles toward Shetula (Akko, HaZafon) and the Ramim Ridge. No interceptions or direct hits to populated areas were reported, as the missiles likely fell in open areas near Shetula and Menara. In retaliation, Israeli military forces struck the launch sites with artillery fire.",0,,1725317877
