event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR40038,"06 May 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Arutz Sheva; Haaretz; Jerusalem Post; Kan News; Ma'ariv; N12; Times of Israel",National,"On 6 May 2024, hundreds demonstrated in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Relatives of hostages took part in the demonstration. Demonstrators blocked traffic on Ayalon Highway, likely by standing or walking on the road. Some demonstrators clashed with police forces. Demonstrators also burned a big hourglass to symbolize 'the time running out for the hostages.' Police forces detained three demonstrators.",0,"crowd size=hundreds",1719876469
ISR40029,"06 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Haaretz; Kan News; Mynet",National,"On 6 May 2024, a protest took place in Haifa city, calling on the government reach a deal to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters also spoke out against a possible military operation in Rafah. Relatives of hostages took part in the protest. The protest took place following Hamas' announcement that it accepted a ceasefire and hostage release proposal.",0,"crowd size=no report",1721086473
ISR40034,"06 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Hostages and Missing Families Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Jerusalem Post; Kan News; Times of Israel",National,"On 6 May 2024, hundreds protested in Jerusalem (Judean Mountain), calling on the government reach a deal to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters also spoke out against a possible military operation in Rafah. The Hostages and Missing Families Forum took part in the protest. The protest took place following Hamas' announcement that it accepted a ceasefire and hostage release proposal. Relatives of hostages also protested outside of the home of ultra-Orthodox Shas party leader Aryeh Deri in the city, calling for a hostage deal.",0,"crowd size=hundreds",1722903299
ISR40035,"06 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Tzav 9",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Kan News; Times of Israel",National,"On 6 May 2024, Tzav 9 activists blocked humanitarian aid trucks and protested in Jerusalem (Judean Mountains) against providing humanitarian aid to Gaza. Protesters attempted to block humanitarian aid trucks driving from Jordan to Gaza.",0,"crowd size=no report",1722903299
ISR40021,"05 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Tikva Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Jerusalem - Givat Ram",31.7755,35.2027,1,"Haaretz; Makor Rishon; Walla!News; Ynet",National,"On 5 May 2024, dozens of activists from the Tikva Forum and other right-wing groups protested outside of the prime minister's office in Jerusalem - Givat Ram (Judean Mountains), calling on the government to continue fighting in Gaza, including a military operation in Rafah, in order to put military pressure on Hamas and achieve total victory. Protesters attempted to block traffic and the entry of ministers to the prime minister's office. Heated confrontations took place between some protesters and police forces.",0,"crowd size=dozens",1716327789
ISR40022,"05 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 5 May 2024, dozens protested near IDF headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters blocked traffic, likely by standing or walking on the roads.",0,"crowd size=dozens",1719876469
ISR39995,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,"Beer Sheva Net; Jerusalem Post",Subnational-National,"On 4 May 2024, a protest took place in Beersheba (Beer Sheva, HaDarom), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas. A Yesh Atid MK spoke at the protest.",0,"crowd size=no report",1716240619
ISR39996,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Government of Israel (2022-); Former Military Forces of Israel (2022-); Likud Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"Calcalist; Haaretz; Israel Hayom; Walla!News",National,"On 4 May 2024, hundreds to thousands protested outside of Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Former IDF Chief of Staff, Defense Minister, and Likud MK Moshe Ya'alon spoke at the protest.",0,"crowd size=hundreds to thousands",1716240619
ISR39998,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,"Pardes Hanna Karkur",32.4741,34.9778,1,Haaretz,National,"On 4 May 2024, dozens protested in Pardes Hanna Karkur (Hadera, Haifa), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=dozens",1716240619
ISR40006,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Calcalist; Haaretz; Israel Hayom; Jerusalem Post; Kan News; N12; Times of Israel; Walla!News",National,"On 4 May 2024, tens of thousands took part in an anti-government protest at Kaplan Junction in Tel Aviv city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=tens of thousands",1719876469
ISR40007,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); HaAvoda: Israeli Labour Party; Hostages and Missing Families Forum; Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Calcalist; Haaretz; Israel Hayom; Jerusalem Post; Kan News; N12; Times of Israel; Walla!News",National,"On 4 May 2024, thousands protested in 'Hostages Square' in Tel Aviv city, calling on the government secure the immediate release of all hostages being held in Gaza by Hamas. Opposition Leader and Yesh Atid MK Yair Lapid spoke at the protest. The Hostages and Missing Families Forum organized the protest. A separate protest calling for the release of hostages took place outside of IDF headquarters. Activists at that protest also called for early elections. Later in the night, protesters staged a sit-in on Begin Street near IDF headquarters. A Labor party MK took part in the sit-in.",0,"crowd size=thousands",1719876469
ISR40008,"04 May 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Calcalist; Haaretz; Israel Hayom; Jerusalem Post; Kan News; N12; Times of Israel; Walla!News",National,"On 4 May 2024, dozens marched and demonstrated in several locations in Tel Aviv city following the main rallies calling for immediate release of hostages and early elections. Demonstrators broke through police barricades, briefly blocked Ayalon Highway and other major roads, and scuffled with police forces. Police forces detained at least one demonstrator and handed down fines to 16 other demonstrators for 'obstructing traffic and blocking roads.'",0,"crowd size=dozens",1719876469
ISR40175,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon",Netanya,32.3329,34.8599,1,"Netanya Net",Subnational,"On 4 May 2024, hundreds protested in Netanya (Sharon, HaMerkaz) in support of the hostages' families, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=hundreds",1719876469
ISR39997,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Haaretz; Hai Po; Israel Hayom; Jerusalem Post; Mynet; Walla!News",Subnational-National,"On 4 May 2024, about 12,000 protested in Haifa city, calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=about 12,000",1721086474
ISR40003,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Hostages and Missing Families Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Calcalist; Haaretz; Israel Hayom; Jerusalem Post; Ma'ariv; N12; Times of Israel",National,"On 4 May 2024, at least 1,000 protested at Paris Square in Jerusalem (Judean Mountains), calling on the government secure the immediate release of all hostages being held in Gaza by Hamas. The Hostages and Missing Families Forum organized the protest.",0,"crowd size=at least 1,000",1722903299
ISR40004,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Tikva Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Arutz Sheva; Jerusalem Post; Kan News",National,"On 4 May 2024, activists from the Tikva Forum protested in Jerusalem (Judean Mountains), calling on the government to continue fighting in Gaza, including a military operation in Rafah, in order to put military pressure on Hamas and achieve total victory. Protesters blocked traffic on major roads and also blocked the path of the light rail, likely by standing or walking on the roads. Relatives of those killed in the war took part in the protest.",0,"crowd size=no report",1722903299
ISR40005,"04 May 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Calcalist; Haaretz; Israel Hayom; Jerusalem Post; Ma'ariv; N12; Times of Israel; Ynet",National,"On 4 May 2024, hundreds marched through the city and demonstrated in several locations in Jerusalem (Judean Mountains) after main demonstration calling for the release of hostages at Paris Square. Demonstrators called for early elections and the release of hostages. Dozens blocked traffic and clashed with police forces. Police arrested two demonstrators. Police forces were documented forcibly arresting one of the demonstrators.",0,"crowd size=hundreds",1722903299
ISR39999,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Kfar Saba",32.175,34.9069,1,"Israel Hayom",National,"On 4 May 2024, a protest took place in Kfar Saba (Petah Tiqwa, HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=no report",1725924058
ISR40000,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,1,"Jerusalem Post",National,"On 4 May 2024, a protest took place in Raanana (Petah Tiqwa, HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=no report",1725924058
ISR40001,"04 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,Rehovot,31.8942,34.812,1,"Haaretz; Times of Israel",National,"On 4 May 2024, dozens to hundreds protested in Rehovot (HaMerkaz), calling for early elections and Prime Minister Netanyahu's dismissal due to the government's handling of the Israel-Hamas War. Protesters also called on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=dozens to hundreds",1729632673
ISR39991,"03 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Rosh Haayin",32.0956,34.9566,1,"Jerusalem Post; Times of Israel",National,"On 3 May 2024, dozens protested against the government outside of National Unity MK and Minister Benny Gantz's home in Rosh Haayin (Petah Tiqwa, HaMerkaz), calling on him and his party to leave the wartime government due to the government's inability to secure the release of all hostages being held in Gaza by Hamas. Protesters also called for the release of hostages.",0,"crowd size=dozens",1726526034
ISR39950,"02 May 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Bnei Brak",32.0807,34.8338,2,"13 News; Haaretz; Israel Hayom; Kan News; Kikar HaShabbat; Times of Israel",National,"On 2 May 2024, dozens of ultra-orthodox haredi Jews affiliated with the Yerushalmi faction demonstrated on Route 4 near Bnei Brak (Tel Aviv) against efforts to end IDF enlistment exemptions for ultra-orthodox Jews. Demonstrators blocked traffic by sitting on the road and tying themselves together. Demonstrators threw objects, clashed with police forces, and called them 'Nazis.' Police forces arrested six demonstrators.",0,"crowd size=dozens",1719876469
ISR39987,"02 May 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Women (Israel)",Protesters,"Police Forces of Israel (2022-)","Rioters (Israel)","State forces","State forces-Protesters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"13 News; Jerusalem Post; N12; Times of Israel; Walla!News; Ynet",National,"On 2 May 2024, relatives of hostages and their supporters briefly blocked traffic, likely by standing or walking on the road, and protested on Ayalon Highway in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Activists from women's rights groups took part in the protest. Police forces arrested two people; one person for throwing eggs at protesters and a protester for 'refusing to leave the area.'",0,"crowd size=no report",1719876469
ISR39994,"02 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Times of Israel",National,"On 2 May 2024, dozens of protesters blocked traffic, likely by standing or walking on the roads, near IDF headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. The protest was led by residents of the Gaza border town of Beeri and relatives of hostages.",0,"crowd size=dozens",1719876469
ISR39977,"02 May 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Settlers (Israel)",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haderi Ha Haredeem",National,"On 2 May 2024, hundreds protested at the entrance to Jerusalem (Judean Mountains) against administrative arrests carried out against Jewish settlers involved in riots in the West Bank. Protesters called for their immediate release. Settlers took part in the protest. Protesters blocked traffic, likely by standing or walking on the roads. When they refused to clear the roads, police forces forcibly moved them to the sidewalks to clear roads for passing vehicles.",0,"crowd size=hundreds",1722903299
ISR39993,"01 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; N12; Walla!News",National,"On 1 May 2024, dozens protested in multiple locations in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. Protesters gathered outside of a hotel in the city, where US Secretary of State Anthony Blinken is staying. Protesters also gathered on Begin Street, near IDF headquartes. Protesters also gathered to support two relatives of hostages who were summoned for questioning by police following yesterday's protest in the city.",0,"crowd size=dozens",1719876469
ISR39989,"01 May 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Makor Rishon",National,"On 1 May 2024, dozens protested in Jerusalem (Judean Mountains), calling on the government and the IDF to follow through on military action in Rafah in order to eliminate Hamas. Relatives of people killed in the 7 October attacks took part in the protest.",0,"crowd size=dozens",1722903299
ISR39976,"30 April 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Makor Rishon",National,"On 30 April 2024, dozens protested outside of the American consulate in Tel Aviv city, calling on the US to stop putting pressure on Israel to limit military action in Gaza. Protesters called for increased military pressure on Hamas.",0,"crowd size=dozens",1719876469
ISR39992,"30 April 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Haaretz,National,"On 30 April 2024, about 200 protested near IDF headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas.",0,"crowd size=about 200",1719876469
ISR39986,"29 April 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Arutz Sheva; GLZ; Kan News; Ma'an News Agency; Ma'ariv; Panet; Ynet",National-Regional,"On 29 April 2024, thousands of Israeli demonstrators took part in a march that was held in front of the Israeli Ministry of Defense in Tel Aviv (Tel Aviv) demanding a prisoner exchange deal with Hamas. Demonstrators lit torches and raised signs saying that 'Rafah can wait'. During the demonstration, the demonstrators clashed with the Israeli police forces. One of the demonstrators launched a firework at a police officer, injuring him. Israeli forces arrested 5 demonstrators.",0,"crowd size=thousands",1719876469
ISR39988,"27 April 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"Israel Hayom; Times of Israel; Walla!News",National,"On 27 April 2024, hundreds protested outside of Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa) against the current Israeli government. Protesters also held the Israeli prime minister, Benjamin Netenyahu, responsible for the Israeli deaths since the beginning of the war. Protesters also called for the immediate release of all hostages.",0,"crowd size=hundreds",1715049482
